0.00142857,9195.28,1785.57,-7227.95,-7818.31
0.00145125,9067.59,1321.15,-7646.69,-7257.42
0.00147392,8930.99,853.814,-8035.39,-6643.52
0.0014966,8785.62,384.59,-8392.52,-5981.11
0.00151927,8631.62,-85.4845,-8716.68,-5275.01
0.00154195,8469.14,-555.37,-9006.6,-4530.38
0.00156463,8298.33,-1024.03,-9261.13,-3752.67
0.0015873,8119.38,-1490.42,-9479.27,-2947.55
0.00160998,7932.45,-1953.52,-9660.18,-2120.91
0.00163265,7737.73,-2412.31,-9803.13,-1278.77
0.00165533,7535.4,-2865.76,-9907.58,-427.297
0.001678,7325.67,-3312.87,-9973.09,427.297
0.00170068,7108.75,-3752.67,-9999.43,1278.77
0.00172336,6884.84,-4184.17,-9986.48,2120.91
0.00174603,6654.16,-4606.42,-9934.3,2947.55
0.00176871,6416.96,-5018.5,-9843.09,3752.67
0.00179138,6173.44,-5419.48,-9713.21,4530.38
0.00181406,5923.86,-5808.48,-9545.17,5275.01
0.00183673,5668.46,-6184.64,-9339.63,5981.11
0.00185941,5407.5,-6547.14,-9097.4,6643.52
0.00188209,5141.22,-6895.16,-8819.42,7257.42
0.00190476,4869.89,-7227.95,-8506.8,7818.31
0.00192744,4593.77,-7544.76,-8160.76,8322.11
0.00195011,4313.15,-7844.89,-7782.66,8765.13
0.00197279,4028.28,-8127.69,-7373.98,9144.13
0.00199546,3739.46,-8392.52,-6936.33,9456.34
0.00201814,3446.96,-8638.8,-6471.43,9699.5
0.00204082,3151.08,-8865.99,-5981.11,9871.82
0.00206349,2852.1,-9073.59,-5467.28,9972.04
0.00208617,2550.32,-9261.13,-4931.98,9999.43
0.00210884,2246.04,-9428.2,-4377.31,9953.79
0.00213152,1939.55,-9574.43,-3805.43,9835.46
0.0021542,1631.15,-9699.5,-3218.61,9645.29
0.00217687,1321.15,-9803.13,-2619.14,9384.68
0.00219955,1009.85,-9885.1,-2009.38,9055.54
0.00222222,697.565,-9945.22,-1391.73,8660.25
0.0022449,384.59,-9983.36,-768.611,8201.72
0.00226757,71.2373,-9999.43,-142.471,7683.29
0.00229025,-242.185,-9993.4,484.228,7108.75
0.00231293,-555.37,-9965.29,1109.03,6482.28
0.0023356,-868.009,-9915.14,1729.47,5808.48
0.00235828,-1179.8,-9843.09,2343.11,5092.25
0.00238095,-1490.42,-9749.28,2947.55,4338.84
0.00240363,-1799.59,-9633.92,3540.41,3553.73
0.0024263,-2106.98,-9497.27,4119.36,2742.68
0.00244898,-2412.31,-9339.63,4682.13,1911.59
0.00247166,-2715.26,-9161.34,5226.5,1066.54
0.00249433,-3015.55,-8962.81,5750.34,213.698
0.00251701,-3312.87,-8744.47,6251.59,-640.702
0.00253968,-3606.95,-8506.8,6728.28,-1490.42
0.00256236,-3897.47,-8250.33,7178.54,-2329.26
0.00258503,-4184.17,-7975.62,7600.59,-3151.08
0.00260771,-4466.76,-7683.29,7992.78,-3949.89
0.00263039,-4744.96,-7373.98,8353.57,-4719.86
0.00265306,-5018.5,-7048.36,8681.55,-5455.35
0.00267574,-5287.1,-6707.17,8975.41,-6151
0.00269841,-5550.52,-6351.16,9234.02,-6801.73
0.00272109,-5808.48,-5981.11,9456.34,-7402.78
0.00274376,-6060.73,-5597.83,9641.52,-7949.77
0.00276644,-6307.03,-5202.19,9788.82,-8438.7
0.00278912,-6547.14,-4795.05,9897.66,-8865.99
0.00281179,-6780.81,-4377.31,9967.62,-9228.54
0.00283447,-7007.82,-3949.89,9998.41,-9523.69
0.00285714,-7227.95,-3513.75,9989.93,-9749.28
0.00287982,-7440.97,-3069.84,9942.2,-9903.67
0.00290249,-7646.69,-2619.14,9855.41,-9985.73
0.00292517,-7844.89,-2162.66,9729.9,-9994.86
0.00294785,-8035.39,-1701.39,9566.17,-9931
0.00297052,-8217.99,-1236.37,9364.85,-9794.6
0.0029932,-8392.52,-768.611,9126.74,-9586.68
0.00301587,-8558.8,-299.155,8852.78,-9308.74
0.00303855,-8716.68,170.963,8544.03,-8962.81
0.00306122,-8865.99,640.702,8201.72,-8551.43
0.0030839,-9006.6,1109.03,7827.19,-8077.59
0.00310658,-9138.35,1574.9,7421.91,-7544.76
0.00312925,-9261.13,2037.29,6987.47,-6956.83
0.00315193,-9374.8,2495.18,6525.57,-6318.08
0.0031746,-9479.27,2947.55,6038.04,-5633.2
0.00319728,-9574.43,3393.41,5526.79,-4907.18
0.00321995,-9660.18,3831.77,4993.83,-4145.31
0.00324263,-9736.44,4261.66,4441.25,-3353.17
0.00326531,-9803.13,4682.13,3871.22,-2536.55
0.00328798,-9860.2,5092.25,3285.98,-1701.39
0.00331066,-9907.58,5491.12,2687.83,-853.814
0.00333333,-9945.22,5877.85,2079.12,1.2865e-11
0.00335601,-9973.09,6251.59,1462.24,853.814
0.00337868,-9991.17,6611.52,839.618,1701.39
0.00340136,-9999.43,6956.83,213.698,2536.55
0.00342404,-9997.87,7286.76,-413.062,3353.17
0.00344671,-9986.48,7600.59,-1038.2,4145.31
0.00346939,-9965.29,7897.62,-1659.26,4907.18
0.00349206,-9934.3,8177.19,-2273.8,5633.2
0.00351474,-9893.55,8438.7,-2879.4,6318.08
0.00353741,-9843.09,8681.55,-3473.7,6956.83
0.00356009,-9782.95,8905.21,-4054.35,7544.76
0.00358277,-9713.21,9109.19,-4619.07,8077.59
0.00360544,-9633.92,9293.04,-5165.64,8551.43
0.00362812,-9545.17,9456.34,-5691.92,8962.81
0.00365079,-9447.04,9598.75,-6195.83,9308.74
0.00367347,-9339.63,9719.94,-6675.41,9586.68
0.00369615,-9223.04,9819.65,-7128.76,9794.6
0.00371882,-9097.4,9897.66,-7554.1,9931
0.0037415,-8962.81,9953.79,-7949.77,9994.86
0.00376417,-8819.42,9987.92,-8314.2,9985.73
0.00378685,-8667.37,9999.98,-8645.97,9903.67
0.00380952,-8506.8,9989.93,-8943.77,9749.28
0.0038322,-8337.88,9957.8,-9206.44,9523.69
0.00385488,-8160.76,9903.67,-9432.94,9228.54
0.00387755,-7975.62,9827.65,-9622.37,8865.99
0.00390023,-7782.66,9729.9,-9774.01,8438.7
0.0039229,-7582.04,9610.65,-9887.24,7949.77
0.00394558,-7373.98,9470.16,-9961.64,7402.78
0.00396825,-7158.67,9308.74,-9996.89,6801.73
0.00399093,-6936.33,9126.74,-9992.87,6151
0.00401361,-6707.17,8924.57,-9949.6,5455.35
0.00403628,-6471.43,8702.68,-9867.23,4719.86
0.00405896,-6229.33,8461.55,-9746.1,3949.89
0.00408163,-5981.11,8201.72,-9586.68,3151.08
0.00410431,-5727.01,7923.77,-9389.6,2329.26
0.00412698,-5467.28,7628.3,-9155.62,1490.42
0.00414966,-5202.19,7315.97,-8885.68,640.702
0.00417234,-4931.98,6987.47,-8580.83,-213.698
0.00419501,-4656.93,6643.52,-8242.27,-1066.54
0.00421769,-4377.31,6284.9,-7871.33,-1911.59
0.00424036,-4093.38,5912.38,-7469.46,-2742.68
0.00426304,-3805.43,5526.79,-7038.25,-3553.73
0.00428571,-3513.75,5128.99,-6579.39,-4338.84
0.00430839,-3218.61,4719.86,-6094.68,-5092.25
0.00433107,-2920.31,4300.29,-5586.02,-5808.48
0.00435374,-2619.14,3871.22,-5055.42,-6482.28
0.00437642,-2315.4,3433.59,-4504.96,-7108.75
0.00439909,-2009.38,2988.37,-3936.8,-7683.29
0.00442177,-1701.39,2536.55,-3353.17,-8201.72
0.00444444,-1391.73,2079.12,-2756.37,-8660.25
0.00446712,-1080.7,1617.09,-2148.74,-9055.54
0.0044898,-768.611,1151.49,-1532.67,-9384.68
0.00451247,-455.765,683.351,-910.582,-9645.29
0.00453515,-142.471,213.698,-284.913,-9835.46
0.00455782,170.963,-256.428,341.875,-9953.79
0.0045805,484.228,-725.988,967.321,-9999.43
0.00460317,797.019,-1193.94,1588.97,-9972.04
0.00462585,1109.03,-1659.26,2204.37,-9871.82
0.00464853,1419.94,-2120.91,2811.11,-9699.5
0.0046712,1729.47,-2577.87,3406.81,-9456.34
0.00469388,2037.29,-3029.13,3989.12,-9144.13
0.00471655,2343.11,-3473.7,4555.77,-8765.13
0.00473923,2646.63,-3910.59,5104.51,-8322.11
0.0047619,2947.55,-4338.84,5633.2,-7818.31
0.00478458,3245.58,-4757.5,6139.76,-7257.42
0.00480726,3540.41,-5165.64,6622.2,-6643.52
0.00482993,3831.77,-5562.36,7078.62,-5981.11
0.00485261,4119.36,-5946.8,7507.23,-5275.01
0.00487528,4402.91,-6318.08,7906.35,-4530.38
0.00489796,4682.13,-6675.41,8274.41,-3752.67
0.00492063,4956.75,-7017.98,8609.96,-2947.55
0.00494331,5226.5,-7345.04,8911.68,-2120.91
0.00496599,5491.12,-7655.86,9178.39,-1278.77
0.00498866,5750.34,-7949.77,9409.05,-427.297
0.00501134,6003.92,-8226.1,9602.74,427.297
0.00503401,6251.59,-8484.25,9758.7,1278.77
0.00505669,6493.13,-8723.65,9876.33,2120.91
0.00507937,6728.28,-8943.77,9955.15,2947.55
0.00510204,6956.83,-9144.13,9994.86,3752.67
0.00512472,7178.54,-9324.27,9995.31,4530.38
0.00514739,7393.19,-9483.8,9956.49,5275.01
0.00517007,7600.59,-9622.37,9878.55,5981.11
0.00519274,7800.52,-9739.68,9761.8,6643.52
0.00521542,7992.78,-9835.46,9606.7,7257.42
0.0052381,8177.19,-9909.5,9413.86,7818.31
0.00526077,8353.57,-9961.64,9184.04,8322.11
0.00528345,8521.75,-9991.76,8918.14,8765.13
0.00530612,8681.55,-9999.79,8617.2,9144.13
0.0053288,8832.82,-9985.73,8282.4,9456.34
0.00535147,8975.41,-9949.6,7915.07,9699.5
0.00537415,9109.19,-9891.47,7516.64,9871.82
0.00539683,9234.02,-9811.48,7088.68,9972.04
0.0054195,9349.77,-9709.81,6632.87,9999.43
0.00544218,9456.34,-9586.68,6151,9953.79
0.00546485,9553.63,-9442.36,5644.97,9835.46
0.00548753,9641.52,-9277.17,5116.76,9645.29
0.0055102,9719.94,-9091.47,4568.44,9384.68
0.00553288,9788.82,-8885.68,4002.18,9055.54
0.00555556,9848.08,-8660.25,3420.2,8660.25
0.00557823,9897.66,-8415.69,2824.78,8201.72
0.00560091,9937.52,-8152.52,2218.26,7683.29
0.00562358,9967.62,-7871.33,1603.03,7108.75
0.00564626,9987.92,-7572.74,981.501,6482.28
0.00566893,9998.41,-7257.42,356.114,5808.48
0.00569161,9999.08,-6926.06,-270.671,5092.25
0.00571429,9989.93,-6579.39,-896.393,4338.84
0.00573696,9970.96,-6218.17,-1518.59,3553.73
0.00575964,9942.2,-5843.22,-2134.83,2742.68
0.00578231,9903.67,-5455.35,-2742.68,1911.59
0.00580499,9855.41,-5055.42,-3339.75,1066.54
0.00582766,9797.47,-4644.32,-3923.7,213.698
0.00585034,9729.9,-4222.95,-4492.24,-640.702
0.00587302,9652.78,-3792.25,-5043.12,-1490.42
0.00589569,9566.17,-3353.17,-5574.2,-2329.26
0.00591837,9470.16,-2906.68,-6083.37,-3151.08
0.00594104,9364.85,-2453.76,-6568.65,-3949.89
0.00596372,9250.34,-1995.42,-7028.12,-4719.86
0.00598639,9126.74,-1532.67,-7459.98,-5455.35
0.00600907,8994.18,-1066.54,-7862.53,-6151
0.00603175,8852.78,-598.042,-8234.19,-6801.73
0.00605442,8702.68,-128.225,-8573.51,-7402.78
0.0060771,8544.03,341.875,-8879.14,-7949.77
0.00609977,8376.99,811.22,-9149.88,-8438.7
0.00612245,8201.72,1278.77,-9384.68,-8865.99
0.00614512,8018.4,1743.5,-9582.61,-9228.54
0.0061678,7827.19,2204.37,-9742.9,-9523.69
0.00619048,7628.3,2660.37,-9864.91,-9749.28
0.00621315,7421.91,3110.49,-9948.16,-9903.67
0.00623583,7208.23,3553.73,-9992.33,-9985.73
0.0062585,6987.47,3989.12,-9997.24,-9994.86
0.00628118,6759.84,4415.7,-9962.87,-9931
0.00630385,6525.57,4832.51,-9889.37,-9794.6
0.00632653,6284.9,5238.65,-9777.01,-9586.68
0.00634921,6038.04,5633.2,-9626.24,-9308.74
0.00637188,5785.26,6015.31,-9437.66,-8962.81
0.00639456,5526.79,6384.11,-9211.99,-8551.43
0.00641723,5262.9,6738.81,-8950.14,-8077.59
0.00643991,4993.83,7078.62,-8653.12,-7544.76
0.00646259,4719.86,7402.78,-8322.11,-6956.83
0.00648526,4441.25,7710.58,-7958.4,-6318.08
0.00650794,4158.27,8001.34,-7563.43,-5633.2
0.00653061,3871.22,8274.41,-7138.74,-4907.18
0.00655329,3580.35,8529.19,-6686.01,-4145.31
0.00657596,3285.98,8765.13,-6207.01,-3353.17
0.00659864,2988.37,8981.69,-5703.63,-2536.55
0.00662132,2687.83,9178.39,-5177.83,-1701.39
0.00664399,2384.64,9354.82,-4631.7,-853.814
0.00666667,2079.12,9510.57,-4067.37,-1.92826e-09
0.00668934,1771.55,9645.29,-3487.06,853.814
0.00671202,1462.24,9758.7,-2893.05,1701.39
0.00673469,1151.49,9850.54,-2287.67,2536.55
0.00675737,839.618,9920.61,-1673.31,3353.17
0.00678005,526.917,9968.75,-1052.37,4145.31
0.00680272,213.698,9994.86,-427.297,4907.18
0.0068254,-99.7314,9998.88,199.453,5633.2
0.00684807,-413.062,9980.8,825.42,6318.08
0.00687075,-725.988,9940.66,1448.14,6956.83
0.00689342,-1038.2,9878.55,2065.18,7544.76
0.0069161,-1349.39,9794.6,2674.1,8077.59
0.00693878,-1659.26,9689.01,3272.52,8551.43
0.00696145,-1967.49,9562.01,3858.07,8962.81
0.00698413,-2273.8,9413.86,4428.48,9308.74
0.0070068,-2577.87,9244.92,4981.48,9586.68
0.00702948,-2879.4,9055.54,5514.91,9794.6
0.00705215,-3178.11,8846.14,6026.68,9931
0.00707483,-3473.7,8617.2,6514.77,9994.86
0.00709751,-3765.87,8369.2,6977.27,9985.73
0.00712018,-4054.35,8102.71,7412.35,9903.67
0.00714286,-4338.84,7818.31,7818.31,9749.28
0.00716553,-4619.07,7516.64,8193.56,9523.69
0.00718821,-4894.76,7198.34,8536.62,9228.54
0.00721088,-5165.64,6864.14,8846.14,8865.99
0.00723356,-5431.45,6514.77,9120.91,8438.7
0.00725624,-5691.92,6151,9359.84,7949.77
0.00727891,-5946.8,5773.63,9562.01,7402.78
0.00730159,-6195.83,5383.51,9726.6,6801.73
0.00732426,-6438.78,4981.48,9852.99,6151
0.00734694,-6675.41,4568.44,9940.66,5455.35
0.00736961,-6905.48,4145.31,9989.28,4719.86
0.00739229,-7128.76,3713.02,9998.66,3949.89
0.00741497,-7345.04,3272.52,9968.75,3151.08
0.00743764,-7554.1,2824.78,9899.68,2329.26
0.00746032,-7755.74,2370.8,9791.72,1490.42
0.00748299,-7949.77,1911.59,9645.29,640.702
0.00750567,-8135.98,1448.14,9460.97,-213.698
0.00752834,-8314.2,981.501,9239.48,-1066.54
0.00755102,-8484.25,512.688,8981.69,-1911.59
0.0075737,-8645.97,42.7426,8688.61,-2742.68
0.00759637,-8799.19,-427.297,8361.4,-3553.73
0.00761905,-8943.77,-896.393,8001.34,-4338.84
0.00764172,-9079.57,-1363.51,7609.84,-5092.25
0.0076644,-9206.44,-1827.61,7188.45,-5808.48
0.00768707,-9324.27,-2287.67,6738.81,-6482.28
0.00770975,-9432.94,-2742.68,6262.71,-7108.75
0.00773243,-9532.34,-3191.62,5761.99,-7683.29
0.0077551,-9622.37,-3633.51,5238.65,-8201.72
0.00777778,-9702.96,-4067.37,4694.72,-8660.25
0.00780045,-9774.01,-4492.24,4132.34,-9055.54
0.00782313,-9835.46,-4907.18,3553.73,-9384.68
0.0078458,-9887.24,-5311.27,2961.16,-9645.29
0.00786848,-9929.32,-5703.63,2356.96,-9835.46
0.00789116,-9961.64,-6083.37,1743.5,-9953.79
0.00791383,-9984.17,-6449.68,1123.18,-9999.43
0.00793651,-9996.89,-6801.73,498.459,-9972.04
0.00795918,-9999.79,-7138.74,-128.225,-9871.82
0.00798186,-9992.87,-7459.98,-754.405,-9699.5
0.00800454,-9976.13,-7764.73,-1377.62,-9456.34
0.00802721,-9949.6,-8052.32,-1995.42,-9144.13
0.00804989,-9913.28,-8322.11,-2605.39,-8765.13
0.00807256,-9867.23,-8573.51,-3205.12,-8322.11
0.00809524,-9811.48,-8805.96,-3792.25,-7818.31
0.00811791,-9746.1,-9018.94,-4364.49,-7257.42
0.00814059,-9671.14,-9211.99,-4919.58,-6643.52
0.00816327,-9586.68,-9384.68,-5455.35,-5981.11
0.00818594,-9492.8,-9536.63,-5969.68,-5275.01
0.00820862,-9389.6,-9667.51,-6460.56,-4530.38
0.00823129,-9277.17,-9777.01,-6926.06,-3752.67
0.00825397,-9155.62,-9864.91,-7364.35,-2947.55
0.00827664,-9025.09,-9931,-7773.7,-2120.91
0.00829932,-8885.68,-9975.14,-8152.52,-1278.77
0.008322,-8737.55,-9997.24,-8499.3,-427.297
0.00834467,-8580.83,-9997.24,-8812.7,427.297
0.00836735,-8415.69,-9975.14,-9091.47,1278.77
0.00839002,-8242.27,-9931,-9334.53,2120.91
0.0084127,-8060.76,-9864.91,-9540.91,2947.55
0.00843537,-7871.33,-9777.01,-9709.81,3752.67
0.00845805,-7674.16,-9667.51,-9840.57,4530.38
0.00848073,-7469.46,-9536.63,-9932.66,5275.01
0.0085034,-7257.42,-9384.68,-9985.73,5981.11
0.00852608,-7038.25,-9211.99,-9999.57,6643.52
0.00854875,-6812.16,-9018.94,-9974.13,7257.42
0.00857143,-6579.39,-8805.96,-9909.5,7818.31
0.0085941,-6340.15,-8573.51,-9805.94,8322.11
0.00861678,-6094.68,-8322.11,-9663.85,8765.13
0.00863946,-5843.22,-8052.32,-9483.8,9144.13
0.00866213,-5586.02,-7764.73,-9266.49,9456.34
0.00868481,-5323.34,-7459.98,-9012.78,9699.5
0.00870748,-5055.42,-7138.74,-8723.65,9871.82
0.00873016,-4782.54,-6801.73,-8400.26,9972.04
0.00875283,-4504.96,-6449.68,-8043.86,9999.43
0.00877551,-4222.95,-6083.37,-7655.86,9953.79
0.00879819,-3936.8,-5703.63,-7237.79,9835.46
0.00882086,-3646.78,-5311.27,-6791.28,9645.29
0.00884354,-3353.17,-4907.18,-6318.08,9384.68
0.00886621,-3056.27,-4492.24,-5820.07,9055.54
0.00888889,-2756.37,-4067.37,-5299.19,8660.25
0.00891156,-2453.76,-3633.51,-4757.5,8201.72
0.00893424,-2148.74,-3191.62,-4197.11,7683.29
0.00895692,-1841.61,-2742.68,-3620.23,7108.75
0.00897959,-1532.67,-2287.67,-3029.13,6482.28
0.00900227,-1222.23,-1827.61,-2426.13,5808.48
0.00902494,-910.582,-1363.51,-1813.6,5092.25
0.00904762,-598.042,-896.393,-1193.94,4338.84
0.00907029,-284.913,-427.297,-569.595,3553.73
0.00909297,28.4951,42.7426,56.99,2742.68
0.00911565,341.875,512.688,683.351,1911.59
0.00913832,654.92,981.501,1307.03,1066.54
0.009161,967.321,1448.14,1925.57,213.698
0.00918367,1278.77,1911.59,2536.55,-640.702
0.00920635,1588.97,2370.8,3137.56,-1490.42
0.00922902,1897.6,2824.78,3726.24,-2329.26
0.0092517,2204.37,3272.52,4300.29,-3151.08
0.00927438,2508.97,3713.02,4857.44,-3949.89
0.00929705,2811.11,4145.31,5395.51,-4719.86
0.00931973,3110.49,4568.44,5912.38,-5455.35
0.0093424,3406.81,4981.48,6406.02,-6151
0.00936508,3699.78,5383.51,6874.5,-6801.73
0.00938776,3989.12,5773.63,7315.97,-7402.78
0.00941043,4274.54,6151,7728.69,-7949.77
0.00943311,4555.77,6514.77,8111.05,-8438.7
0.00945578,4832.51,6864.14,8461.55,-8865.99
0.00947846,5104.51,7198.34,8778.81,-9228.54
0.00950113,5371.49,7516.64,9061.57,-9523.69
0.00952381,5633.2,7818.31,9308.74,-9749.28
0.00954649,5889.37,8102.71,9519.33,-9903.67
0.00956916,6139.76,8369.2,9692.53,-9985.73
0.00959184,6384.11,8617.2,9827.65,-9994.86
0.00961451,6622.2,8846.14,9924.15,-9931
0.00963719,6853.78,9055.54,9981.67,-9794.6
0.00965986,7078.62,9244.92,9999.98,-9586.68
0.00968254,7296.51,9413.86,9978.99,-9308.74
0.00970522,7507.23,9562.01,9918.81,-8962.81
0.00972789,7710.58,9689.01,9819.65,-8551.43
0.00975057,7906.35,9794.6,9681.92,-8077.59
0.00977324,8094.36,9878.55,9506.15,-7544.76
0.00979592,8274.41,9940.66,9293.04,-6956.83
0.00981859,8446.33,9980.8,9043.41,-6318.08
0.00984127,8609.96,9998.88,8758.26,-5633.2
0.00986395,8765.13,9994.86,8438.7,-4907.18
0.00988662,8911.68,9968.75,8085.98,-4145.31
0.0099093,9049.48,9920.61,7701.5,-3353.17
0.00993197,9178.39,9850.54,7286.76,-2536.55
0.00995465,9298.29,9758.7,6843.39,-1701.39
0.00997732,9409.05,9645.29,6373.14,-853.814
0.01,9510.57,9510.57,5877.85,-1.15156e-09
